k/beta,P(k/beta)
2.052637752709252,0.07890414464314897
2.066880249629082,0.07726614913690721
2.0812215699863392,0.07565944806912894
2.095662399480433,0.07408355070204153
2.110203428568594,0.07253795840645853
2.124845352498883,0.07102219889024759
2.1395888713434217,0.06953578596421063
2.1544346900318843,0.06807823701965621
2.1693835183851844,0.06664907168132772
2.184436071149426,0.06524781650101887
2.1995930680300746,0.0638740088320634
2.214855233726359,0.0625271967099661
2.2302232979659387,0.06120693409283744
2.245697995539774,0.05991277442259618
2.261280066337277,0.0586442674259602
2.27697025538168,0.057400962414219714
2.292769312865649,0.056182416618016255
2.30867799418717,0.05498820261439877
2.324697059985648,0.05381792790608874
2.340827276178292,0.05267112942399582
2.3570694139967276,0.05154745597563973
2.373424250023866,0.05044646909454233
2.38989256623105,0.049367746771114294
2.406475150015424,0.04831087893611208
2.423172794237598,0.0472754788145493
2.43998629725955,0.046261211180785855
2.45691646298279,0.045267620134243264
2.473964100886814,0.04429442180396412
2.4911300260677884,0.043341190569700004
2.5084150592775387,0.042407531616800914
2.525820026962785,0.04149307462471487
2.543345761304648,0.04059748419066777
2.560993100258459,0.03972048902764443
2.578762887593801,0.038861624659781775
2.5966559729348697,0.038020666208912805
2.614673211801092,0.03719719004677528
2.63281546564802,0.03639080720687622
2.651083601908539,0.03560129859141838
2.669478494034321,0.03482830069221993
2.688001021537605,0.034071564455838796
2.7066520700332415,0.03333074398475235
2.7254325312810277,0.03260553802807363
2.7443433032283653,0.03189548978298377
2.76338529005317,0.031200475247460748
2.782559402207126,0.03052012860235012
2.801866556459195,0.029854264039841198
2.8213076759394706,0.029202557400562844
2.840883690183304,0.028564730570763926
2.860595535175742,0.027940316828760803
2.8804441533962977,0.027329255659560753
2.9004304938639915,0.02673121495108008
2.920555512182745,0.026146053426883864
2.9408201705870636,0.025573427467349873
2.9612254379880345,0.025013126733628675
2.9817722900196735,0.024464692085966834
3.002461709085549,0.02392799299235506
3.0232946844057764,0.023402917031119103
3.044272212064303,0.022889276719802433
3.065395295056527,0.022386745337346747
3.0866649433372744,0.021894959500209685
3.108082173869064,0.021413682996944162
3.1296480106707505,0.020942959681964655
3.1513634848664793,0.020482338172645272
3.173229634734976,0.02003193807204698
3.195247505759214,0.019591118745216317
3.2174181506763717,0.019159972418268067
3.2397426295281955,0.018738136665575982
3.26222200971167,0.018325399812992315
3.2848573660300437,0.017921945846512178
3.3076497807442427,0.017527116430884455
3.330600343624589,0.01714102042443349
3.353710152002929,0.016763204044764373
3.3769803108250915,0.016393735065758686
3.400411932703706,0.016032365876967818
3.4240061379714257,0.015678900438204066
3.4477640547344643,0.015333296957277032
3.4716868189265595,0.014995080724396358
3.4957755743632752,0.014664392504468271
3.520031472796679,0.014340995835197656
3.5444556739704356,0.014024669003433394
3.5690493456752295,0.013715413009917299
3.593813663804626,0.013412638160300805
3.6187498124112802,0.013116936731701667
3.6438589837635442,0.012827677883350042
3.669142378402494,0.012544646734095721
3.6946012051993025,0.012267963785465727
3.720236681413066,0.011997129216251956
3.746050032748993,0.011732730938806224
3.7720424934169974,0.011474139988299215
3.798215306190736,0.011220926012407161
3.824569722466999,0.010973382624829497
3.851107002325569,0.01073152178522386
3.8778284145894575,0.01049493566600981
3.90473523688556,0.010263823509455205
3.9318287557057703,0.010037243532259366
3.9591102664684588,0.009815837762026547
3.986581073580439,0.009599647646529874
4.014242490499322,0.00938851514777006
4.042095839796306,0.009181453352859803
4.070142453219439,0.008979277799589668
4.0983836717572615,0.008781235767443385
4.126820845702952,0.008588075848844069
4.155455334718876,0.008399356258985406
4.18428850790158,0.008214287914802613
4.213321743847289,0.00803317882069441
4.242556430717777,0.007856666948205956
4.271993966306777,0.007684246158404184
4.301635758106795,0.007515072589159177
4.331483223376399,0.007349461392146809
4.361537789208006,0.007188237211467833
4.391800892596086,0.007030606059668702
4.422273980505897,0.006875864146923932
4.452958509942655,0.006724553063024782
4.483855948021186,0.006577046950316847
4.514967772036102,0.006433192528838496
4.546295469532399,0.006291936639015894
4.577840538376616,0.00615338555259877
4.609604486828434,0.006018777325279247
4.6415888336127775,0.005887177725627579
4.673795107992464,0.005758065686394878
4.7062248498412815,0.005631360234678761
4.738879609717651,0.005508155964885663
4.771760948938746,0.00538776628267946
4.804870439655129,0.00526998520925176
4.838209664925957,0.00515456035010048
4.871780218794631,0.005041811082884717
4.905583706365046,0.004931601974336719
4.9396217438783205,0.004823303289811155
4.973895958790062,0.004718437847055074
5.008407989848212,0.004615842392292007
5.0431594871713585,0.0045147512531899595
5.078152112327675,0.004416112698414543
5.113387538414326,0.004319856368893553
5.148867450137493,0.004225578670605404
5.184593543892913,0.004132943870702367
5.220567527846975,0.004043402693768846
5.2567911220184245,0.003955611036677107
5.293266058360562,0.003868667268963585
5.329994080844088,0.0037850038847478122
5.366976945540476,0.0037031223554487187
5.404216420705915,0.0036221372360735037
5.441714286865893,0.0035432341044429154
5.479472336900287,0.0034668765567650566
5.517492376129123,0.0033909226467650055
5.555776222398878,0.003317184813707027
5.594325706169378,0.003245855373765802
5.633142670601358,0.0031750652801983657
5.672228971644543,0.00310589458213777
5.711586478126429,0.0030391113859414565
5.751217071841614,0.0029731777319594956
5.7911226476417585,0.002908341120040337
5.831305113526224,0.0028457496142616162
5.871766390733256,0.002784091008095462
5.912508413831875,0.0027235532758421114
5.95353313081437,0.0026649403048161087
5.994842503189409,0.0026077599654002787
6.03643850607587,0.002550644129855926
6.07832312829723,0.002495912912014518
6.120498372476696,0.002442535826306967
6.162966255132942,0.002388833535831517
6.2057288067765,0.0023378261425258708
6.248788072006894,0.002287421012434343
6.292146109610344,0.0022374259652047715
6.335804992658248,0.0021899080397221084
6.379766808606282,0.002142750827802685
6.4240336593941905,0.002095826660634531
6.4686076615463275,0.002052303431900616
6.513490946272802,0.002007394220131244
6.558685659571428,0.001964237549882174
6.604193962330306,0.0019222624093901254
6.650018030431118,0.0018807391645382138
6.696160054853222,0.0018403562945969278
6.742622241778342,0.0018008543790534433
6.789406812696106,0.0017620144483113283
6.836516004510239,0.0017256653701154256
6.883952069645496,0.0016874571747411693
6.931717276155408,0.0016512948797931459
6.9798139078306605,0.0016159240749388391
7.028244264308346,0.0015813223993067119
7.077010661181889,0.0015486616100748307
7.126115430111746,0.0015143673211115427
7.175560918936928,0.0014819790568116886
7.225349491787214,0.0014502968522177584
7.275483529196225,0.0014191932595943868
7.3259654282152304,0.0013900599077173842
7.376797602527731,0.0013593203670594356
7.427982482564918,0.0013303074407652671
7.479522515621821,0.0013019173945234552
7.531420165974368,0.0012741510502765063
7.583677914997191,0.0012471904028150682
7.636298261282241,0.0012193234264792352
7.689283720758313,0.0011943996175444224
7.742636826811269,0.0011681049745301264
7.796360130405229,0.00114487543286107
7.850456200204509,0.0011190964867672792
7.9049276226964205,0.0010962609522948696
7.959777002314985,0.0010722157276106706
8.015006961565405,0.0010491739218254686
8.070620141149499,0.0010274748068077276
8.126619200091946,0.0010048079120450423
8.18300681586739,0.0009853266738069943
8.23978568452852,0.0009633872054407313
8.296958520834906,0.0009429447428294102
8.354528058382863,0.0009229331617263692
8.412497049736118,0.0009033600945225484
8.470868266557403,0.0008842061185548866
8.529644499741025,0.0008654604115513886
8.58882855954625,0.0008471265568833486
8.648423275731718,0.0008291772940263176
8.708431497690723,0.000811619711281103
8.768856094587427,0.000793510918133733
8.829699955494092,0.0007785864848481693
8.890965989529159,0.0007601639610217642
8.952657125996401,0.0007461346787461302
9.014776314524918,0.0007282096768674393
9.077326525210223,0.0007150414985763592
9.140310748756232,0.00069881507548291
9.20373199661822,0.0006851559173905591
9.267593301146883,0.000668577802352216
9.33189771573324,0.0006563758531250713
9.39664831495469,0.0006408871582781195
9.461848194722002,0.0006280936714233507
9.52750047242729,0.0006148373453375932
9.593608287093147,0.0006018696574558932
9.660174799522645,0.0005891828728179227
9.727203192450537,0.0005767576398286109
9.794696670695396,0.0005645990798561619
9.86265846131282,0.0005527088279638423
9.9310918137498,0.0005410634828801331
10.0,0.0005296625042164049
